situation;type;qui était une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;La situation serait totalement différente si c’était une information qui était une information authentique et indépendante et faite par une institution de type indépendant comme la Haute Autorité ou tout autre système de ce type.
situation;système;qui était une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;La situation serait totalement différente si c’était une information qui était une information authentique et indépendante et faite par une institution de type indépendant comme la Haute Autorité ou tout autre système de ce type.
situation;type;était une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;La situation serait totalement différente si c’était une information qui était une information authentique et indépendante et faite par une institution de type indépendant comme la Haute Autorité ou tout autre système de ce type.
situation;système;était une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;La situation serait totalement différente si c’était une information qui était une information authentique et indépendante et faite par une institution de type indépendant comme la Haute Autorité ou tout autre système de ce type.
auquel;tarifs;ait une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; et auquel cas nous ne voyons aucun inconvénient à ce qu’il y ait une publication des tarifs couramment pratiqués par le médecin.
démarche;système;qui est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;On est quand même dans une démarche qui est une dérive par rapport au système d’une solidarité
démarche;rapport;qui est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;On est quand même dans une démarche qui est une dérive par rapport au système d’une solidarité
démarche;système;est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;On est quand même dans une démarche qui est une dérive par rapport au système d’une solidarité
démarche;rapport;est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;On est quand même dans une démarche qui est une dérive par rapport au système d’une solidarité
temps;politique;eu une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; parce que pendant un temps il y a eu une ambition politique de plafonner les dépassements d’honoraires pour qu’au moins il y ait une limite.
charge;problème;a un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; même à prendre en charge son loyer pendant un an s’il le faut tellement il y a un problème de présence de médecin dans la France rurale aujourd’hui
affaire;difficultés;a des;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; lorsqu’on a affaire à un patient qui a des difficultés de financement
tarifs;travail;a du;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; il y a eu un choix qui a été fait d’un peu déconnecter les tarifs de la réalité des coûts et donc il y a du travail à faire pour revenir à une situation dans laquelle il y aurait des tarifs opposables.
tarifs;situation;a du;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; il y a eu un choix qui a été fait d’un peu déconnecter les tarifs de la réalité des coûts et donc il y a du travail à faire pour revenir à une situation dans laquelle il y aurait des tarifs opposables.
tarifs;victoire;été la;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; il y a eu une convention nationale avec des tarifs opposables partout et ç’a été la grande victoire de la médecine.
médecins;santé;auront un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Didier TABUTEAU  Et les assurances complémentaires et ils auront besoin d’équilibrer leurs comptes et les médecins auront peut-être perdu au change quand ils auront un contrôle très strict de réseau de santé ou d’assurance
besoin;santé;auront un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Didier TABUTEAU  Et les assurances complémentaires et ils auront besoin d’équilibrer leurs comptes et les médecins auront peut-être perdu au change quand ils auront un contrôle très strict de réseau de santé ou d’assurance
niveau;mieux;qui soient le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;C’est effectivement qu’il y ait des honoraires qui soient payés à leur juste niveau et qui soient le mieux remboursés possibles.
niveau;mieux;qui soient le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;C’est effectivement qu’il y ait des honoraires qui soient payés à leur juste niveau et qui soient le mieux remboursés possibles.
niveau;mieux;soient le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;C’est effectivement qu’il y ait des honoraires qui soient payés à leur juste niveau et qui soient le mieux remboursés possibles.
niveau;mieux;soient le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;C’est effectivement qu’il y ait des honoraires qui soient payés à leur juste niveau et qui soient le mieux remboursés possibles.
dirais;doute;a un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; ça va dans un sens d’information qu’on peut très bien comprendre parce que je dirais que déjà il y a un doute sur le bon tarif et vous vous rendez bien compte que maintenant
dirais;compte;a un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; ça va dans un sens d’information qu’on peut très bien comprendre parce que je dirais que déjà il y a un doute sur le bon tarif et vous vous rendez bien compte que maintenant
dirais;doute;a un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; ça va dans un sens d’information qu’on peut très bien comprendre parce que je dirais que déjà il y a un doute sur le bon tarif et vous vous rendez bien compte que maintenant
dirais;compte;a un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; ça va dans un sens d’information qu’on peut très bien comprendre parce que je dirais que déjà il y a un doute sur le bon tarif et vous vous rendez bien compte que maintenant
situation;type;était une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;La situation serait totalement différente si c’était une information qui était une information authentique et indépendante et faite par une institution de type indépendant comme la Haute Autorité ou tout autre système de ce type.
situation;système;était une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;La situation serait totalement différente si c’était une information qui était une information authentique et indépendante et faite par une institution de type indépendant comme la Haute Autorité ou tout autre système de ce type.
situation;type;qui était une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;La situation serait totalement différente si c’était une information qui était une information authentique et indépendante et faite par une institution de type indépendant comme la Haute Autorité ou tout autre système de ce type.
situation;système;qui était une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;La situation serait totalement différente si c’était une information qui était une information authentique et indépendante et faite par une institution de type indépendant comme la Haute Autorité ou tout autre système de ce type.
situation;type;était une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;La situation serait totalement différente si c’était une information qui était une information authentique et indépendante et faite par une institution de type indépendant comme la Haute Autorité ou tout autre système de ce type.
situation;système;était une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;La situation serait totalement différente si c’était une information qui était une information authentique et indépendante et faite par une institution de type indépendant comme la Haute Autorité ou tout autre système de ce type.
auquel;tarifs;ait une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; et auquel cas nous ne voyons aucun inconvénient à ce qu’il y ait une publication des tarifs couramment pratiqués par le médecin.
démarche;système;qui est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;On est quand même dans une démarche qui est une dérive par rapport au système d’une solidarité
démarche;rapport;qui est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;On est quand même dans une démarche qui est une dérive par rapport au système d’une solidarité
démarche;système;est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;On est quand même dans une démarche qui est une dérive par rapport au système d’une solidarité
démarche;rapport;est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;On est quand même dans une démarche qui est une dérive par rapport au système d’une solidarité
temps;politique;eu une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; parce que pendant un temps il y a eu une ambition politique de plafonner les dépassements d’honoraires pour qu’au moins il y ait une limite.
charge;problème;a un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; même à prendre en charge son loyer pendant un an s’il le faut tellement il y a un problème de présence de médecin dans la France rurale aujourd’hui
taux;pays;est globalement l';accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;"Le taux de suicide est globalement l'un des plus élevés parmi les pays industrialisés et nous nous serions bien passé de ce triste record"
taux;pays;est globalement l';accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;"Le taux de suicide est globalement l'un des plus élevés parmi les pays industrialisés et nous nous serions bien passé de ce triste record"
santé;projet;est un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Audrey PULVAR Ces agences régionales de santé c’est un peu la clé de voûte de votre projet de loi…  Roselyne BACHELOT Absolument.
voit;permanence;est les;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;On voit bien que c’est les problèmes de la permanence des soins
projet;besoin;qui est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; Maire PS de Lille Ce projet de loi qui est une belle boite à outils n’apporte pas aujourd’hui les réponses à ce dont a besoin le système de santé français.
projet;santé;qui est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; Maire PS de Lille Ce projet de loi qui est une belle boite à outils n’apporte pas aujourd’hui les réponses à ce dont a besoin le système de santé français.
projet;aujourd’hui;qui est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; Maire PS de Lille Ce projet de loi qui est une belle boite à outils n’apporte pas aujourd’hui les réponses à ce dont a besoin le système de santé français.
projet;système;qui est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; Maire PS de Lille Ce projet de loi qui est une belle boite à outils n’apporte pas aujourd’hui les réponses à ce dont a besoin le système de santé français.
projet;besoin;est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; Maire PS de Lille Ce projet de loi qui est une belle boite à outils n’apporte pas aujourd’hui les réponses à ce dont a besoin le système de santé français.
projet;santé;est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; Maire PS de Lille Ce projet de loi qui est une belle boite à outils n’apporte pas aujourd’hui les réponses à ce dont a besoin le système de santé français.
projet;aujourd’hui;est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; Maire PS de Lille Ce projet de loi qui est une belle boite à outils n’apporte pas aujourd’hui les réponses à ce dont a besoin le système de santé français.
projet;système;est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; Maire PS de Lille Ce projet de loi qui est une belle boite à outils n’apporte pas aujourd’hui les réponses à ce dont a besoin le système de santé français.
santé;projet;est un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Audrey PULVAR Ces agences régionales de santé c’est un peu la clé de voûte de votre projet de loi…  Roselyne BACHELOT Absolument.
voit;permanence;est les;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;On voit bien que c’est les problèmes de la permanence des soins
projet;besoin;qui est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; Maire PS de Lille Ce projet de loi qui est une belle boite à outils n’apporte pas aujourd’hui les réponses à ce dont a besoin le système de santé français.
projet;santé;qui est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; Maire PS de Lille Ce projet de loi qui est une belle boite à outils n’apporte pas aujourd’hui les réponses à ce dont a besoin le système de santé français.
projet;aujourd’hui;qui est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; Maire PS de Lille Ce projet de loi qui est une belle boite à outils n’apporte pas aujourd’hui les réponses à ce dont a besoin le système de santé français.
projet;système;qui est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; Maire PS de Lille Ce projet de loi qui est une belle boite à outils n’apporte pas aujourd’hui les réponses à ce dont a besoin le système de santé français.
projet;besoin;est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; Maire PS de Lille Ce projet de loi qui est une belle boite à outils n’apporte pas aujourd’hui les réponses à ce dont a besoin le système de santé français.
projet;santé;est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; Maire PS de Lille Ce projet de loi qui est une belle boite à outils n’apporte pas aujourd’hui les réponses à ce dont a besoin le système de santé français.
projet;aujourd’hui;est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; Maire PS de Lille Ce projet de loi qui est une belle boite à outils n’apporte pas aujourd’hui les réponses à ce dont a besoin le système de santé français.
projet;système;est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; Maire PS de Lille Ce projet de loi qui est une belle boite à outils n’apporte pas aujourd’hui les réponses à ce dont a besoin le système de santé français.
histoire;santé;est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;D'autres cas recensés en FranceCette histoire est une des plus graves qui ait jamais éclaté dans le domaine de la santé publique en France.
histoire;domaine;est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;D'autres cas recensés en FranceCette histoire est une des plus graves qui ait jamais éclaté dans le domaine de la santé publique en France.
ministre;députés;seront des;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; l’ancien ministre du Budget propose de discuter dès maintenant de la mission qui sera donnée aux élus du 17 juin :La plupart seront des députés réélus.
mission;députés;seront des;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; l’ancien ministre du Budget propose de discuter dès maintenant de la mission qui sera donnée aux élus du 17 juin :La plupart seront des députés réélus.
politique;droit;aura un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; Jean-Louis Borloo conserve la définition de la politique fiscale et aura un droit d'intervention dans l'élaboration du budget.
travail;campagne;été un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Alors que la revalorisation du travail a été un thème de campagne phare de Sarkozy
travail;campagne;été un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Alors que la revalorisation du travail a été un thème de campagne phare de Sarkozy
hôpitaux;pays;est le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Des hôpitaux en surnombre : la France est le pays développé qui
hôpitaux;pays;est le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Des hôpitaux en surnombre : la France est le pays développé qui
santé;droit;est pas un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Jacques Marseille  1.La santé n'est pas un droit : manifeste pour une autre médecine
santé;mesure;est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; la franchise santé est une réforme risquée  Sabine Syfuss-Arnaud  31 mai 2007 Challenges  javascript:void(0)  (c) 2007 Challenges   Cela ne me paraît pas une bonne mesure rassuré'aggravation de l'inégalité aux soins Il existe deux types de systèmes : la franchise totale
santé;soins;est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; la franchise santé est une réforme risquée  Sabine Syfuss-Arnaud  31 mai 2007 Challenges  javascript:void(0)  (c) 2007 Challenges   Cela ne me paraît pas une bonne mesure rassuré'aggravation de l'inégalité aux soins Il existe deux types de systèmes : la franchise totale
sorte;gouvernement;sont les;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; de sorte qu’à l’échéance du quinquennat nos finances publiques soient rétablies.On saura alors quels sont les ministres et secrétaires d’État du gouvernement Fillon qui resteront en place et quels seront ceux qui viendront les rejoindre.
sorte;place;sont les;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; de sorte qu’à l’échéance du quinquennat nos finances publiques soient rétablies.On saura alors quels sont les ministres et secrétaires d’État du gouvernement Fillon qui resteront en place et quels seront ceux qui viendront les rejoindre.
experts;patients;est le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; les experts reconnaissent que 70% de la dépense totale de santé est le fait de 10% de patients souffrant de pathologies lourdes"
santé;patients;est le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; les experts reconnaissent que 70% de la dépense totale de santé est le fait de 10% de patients souffrant de pathologies lourdes"
histoire;santé;est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;D'autres cas recensés en FranceCette histoire est une des plus graves qui ait jamais éclaté dans le domaine de la santé publique en France.
histoire;domaine;est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;D'autres cas recensés en FranceCette histoire est une des plus graves qui ait jamais éclaté dans le domaine de la santé publique en France.
ministre;députés;seront des;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; l’ancien ministre du Budget propose de discuter dès maintenant de la mission qui sera donnée aux élus du 17 juin :La plupart seront des députés réélus.
mission;députés;seront des;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; l’ancien ministre du Budget propose de discuter dès maintenant de la mission qui sera donnée aux élus du 17 juin :La plupart seront des députés réélus.
politique;droit;aura un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; Jean-Louis Borloo conserve la définition de la politique fiscale et aura un droit d'intervention dans l'élaboration du budget.
travail;campagne;été un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Alors que la revalorisation du travail a été un thème de campagne phare de Sarkozy
travail;campagne;été un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Alors que la revalorisation du travail a été un thème de campagne phare de Sarkozy
hôpitaux;pays;est le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Des hôpitaux en surnombre : la France est le pays développé qui
hôpitaux;pays;est le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Des hôpitaux en surnombre : la France est le pays développé qui
santé;droit;est pas un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Jacques Marseille  1.La santé n'est pas un droit : manifeste pour une autre médecine
santé;mesure;est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; la franchise santé est une réforme risquée  Sabine Syfuss-Arnaud  31 mai 2007 Challenges  javascript:void(0)  (c) 2007 Challenges   Cela ne me paraît pas une bonne mesure rassuré'aggravation de l'inégalité aux soins Il existe deux types de systèmes : la franchise totale
santé;soins;est une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; la franchise santé est une réforme risquée  Sabine Syfuss-Arnaud  31 mai 2007 Challenges  javascript:void(0)  (c) 2007 Challenges   Cela ne me paraît pas une bonne mesure rassuré'aggravation de l'inégalité aux soins Il existe deux types de systèmes : la franchise totale
sorte;gouvernement;sont les;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; de sorte qu’à l’échéance du quinquennat nos finances publiques soient rétablies.On saura alors quels sont les ministres et secrétaires d’État du gouvernement Fillon qui resteront en place et quels seront ceux qui viendront les rejoindre.
sorte;place;sont les;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; de sorte qu’à l’échéance du quinquennat nos finances publiques soient rétablies.On saura alors quels sont les ministres et secrétaires d’État du gouvernement Fillon qui resteront en place et quels seront ceux qui viendront les rejoindre.
experts;patients;est le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; les experts reconnaissent que 70% de la dépense totale de santé est le fait de 10% de patients souffrant de pathologies lourdes"
santé;patients;est le;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; les experts reconnaissent que 70% de la dépense totale de santé est le fait de 10% de patients souffrant de pathologies lourdes"
dernier;démission;est qu’une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; le départ de M. Dobkine annoncé  vendredi dernier n’est qu’une démission pour des raisons personnelles.
départ;démission;est qu’une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; le départ de M. Dobkine annoncé  vendredi dernier n’est qu’une démission pour des raisons personnelles.
français;choses;avoir des;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; la  chancellière allemande et le Président français vont sans doute avoir des choses à se  dire en face ?
français;face;avoir des;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; la  chancellière allemande et le Président français vont sans doute avoir des choses à se  dire en face ?
doute;choses;avoir des;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; la  chancellière allemande et le Président français vont sans doute avoir des choses à se  dire en face ?
doute;face;avoir des;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; la  chancellière allemande et le Président français vont sans doute avoir des choses à se  dire en face ?
question;jours;est la;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; la question est la suivante : est-ce  qu’il sera mis en examen dans quelques jours ?
question;matin;êtes un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;A la question "est-ce que vous êtes un peu amer que dans la majorité il n’ait pas  Page 8 sur 31Journaux et invités du matin - Dept.
question;majorité;êtes un;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;A la question "est-ce que vous êtes un peu amer que dans la majorité il n’ait pas  Page 8 sur 31Journaux et invités du matin - Dept.
santé;ensemble;avoir une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement; à la transformation des agences régionales de  l’hospitalisation en agences régionales de santé pour avoir une gouvernance qui  mette ensemble la médecine de ville
sorte;matin;ait d’une;accompagnement, caracterisation, causalite-cause, causalite-effet, holonymie, hyperonymie, localisation, meronymie, opposition, oppositionetre, possession, signe, traitement;Et de faire en sorte qu’il y ait d’une part une coopération  Page 16 sur 31Journaux et invités du matin - Dept.
